"","expedition_id","member_id","peak_id","peak_name","year","season","sex","age","citizenship","expedition_role","hired","highpoint_metres","success","solo","oxygen_used","died","death_cause","death_height_metres","injured","injury_type","injury_height_metres"
"45693","LHOT08121","LHOT08121-07","LHOT","Lhotse",2008,"Spring","M",34,"Spain","Climber",FALSE,7800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45694","LHOT08121","LHOT08121-08","LHOT","Lhotse",2008,"Spring","M",34,"Spain","Climber",FALSE,7150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45695","LHOT08121","LHOT08121-09","LHOT","Lhotse",2008,"Spring","M",27,"Spain","Climber",FALSE,7800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45696","LHOT08121","LHOT08121-10","LHOT","Lhotse",2008,"Spring","M",27,"Chile","Climber",FALSE,7150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45697","LHOT08121","LHOT08121-01","LHOT","Lhotse",2008,"Spring","M",37,"Spain","Leader",FALSE,7800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45698","LHOT08122","LHOT08122-03","LHOT","Lhotse",2008,"Spring","M",46,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45699","LHOT08122","LHOT08122-04","LHOT","Lhotse",2008,"Spring","M",65,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45700","LHOT08122","LHOT08122-05","LHOT","Lhotse",2008,"Spring","M",52,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45701","LHOT08122","LHOT08122-06","LHOT","Lhotse",2008,"Spring","M",49,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45702","LHOT08122","LHOT08122-07","LHOT","Lhotse",2008,"Spring","M",29,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45703","LHOT08122","LHOT08122-01","LHOT","Lhotse",2008,"Spring","M",55,"S Korea","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45704","LHOT08122","LHOT08122-08","LHOT","Lhotse",2008,"Spring","M",42,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45705","LHOT08122","LHOT08122-09","LHOT","Lhotse",2008,"Spring","M",43,"S Korea","Climber",FALSE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45706","LHOT08122","LHOT08122-02","LHOT","Lhotse",2008,"Spring","M",42,"S Korea","Deputy Leader",FALSE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45707","LHOT08122","LHOT08122-10","LHOT","Lhotse",2008,"Spring","M",41,"S Korea","Climber",FALSE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45708","LHOT08122","LHOT08122-11","LHOT","Lhotse",2008,"Spring","M",40,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45709","LHOT08122","LHOT08122-12","LHOT","Lhotse",2008,"Spring","M",27,"Nepal","H-A Worker",TRUE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45710","LHOT08122","LHOT08122-14","LHOT","Lhotse",2008,"Spring","M",37,"Nepal","H-A Worker",TRUE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45711","LHOT08122","LHOT08122-13","LHOT","Lhotse",2008,"Spring","M",23,"Nepal","H-A Worker",TRUE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45712","LHOT08123","LHOT08123-01","LHOT","Lhotse",2008,"Spring","M",52,"Italy","Leader",FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45713","LHOT08123","LHOT08123-02","LHOT","Lhotse",2008,"Spring","M",51,"Italy","Climber",FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45714","MAKA08102","MAKA08102-02","MAKA","Makalu",2008,"Spring","M",53,"Spain","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45715","MAKA08102","MAKA08102-01","MAKA","Makalu",2008,"Spring","M",69,"Spain","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45716","MAKA08102","MAKA08102-03","MAKA","Makalu",2008,"Spring","M",25,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45717","MAKA08103","MAKA08103-02","MAKA","Makalu",2008,"Spring","M",38,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45718","MAKA08103","MAKA08103-01","MAKA","Makalu",2008,"Spring","M",43,"S Korea","Leader",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45719","MAKA08103","MAKA08103-03","MAKA","Makalu",2008,"Spring","M",24,"S Korea","Climber",FALSE,8300,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Exposure / frostbite",8300
"45720","MAKA08103","MAKA08103-04","MAKA","Makalu",2008,"Spring","M",23,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45721","MAKA08103","MAKA08103-05","MAKA","Makalu",2008,"Spring","M",27,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45722","MAKA08104","MAKA08104-01","MAKA","Makalu",2008,"Spring","M",25,"Romania","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45723","MAKA08104","MAKA08104-02","MAKA","Makalu",2008,"Spring","M",29,"Romania","Climber",FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45724","MAKA08105","MAKA08105-02","MAKA","Makalu",2008,"Spring","M",36,"Brazil","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45725","MAKA08105","MAKA08105-03","MAKA","Makalu",2008,"Spring","M",39,"Colombia","Climber",FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45726","MAKA08105","MAKA08105-01","MAKA","Makalu",2008,"Spring","M",42,"Brazil","Leader",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45727","MAKA08105","MAKA08105-04","MAKA","Makalu",2008,"Spring","M",33,"Ecuador","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45728","MAKA08105","MAKA08105-05","MAKA","Makalu",2008,"Spring","M",34,"Argentina","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45729","MAKA08105","MAKA08105-06","MAKA","Makalu",2008,"Spring","M",22,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45730","MAKA08106","MAKA08106-01","MAKA","Makalu",2008,"Spring","M",51,"Italy","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45731","MAKA08106","MAKA08106-02","MAKA","Makalu",2008,"Spring","F",30,"Italy","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Exposure / frostbite",8400
"45732","MAKA08107","MAKA08107-01","MAKA","Makalu",2008,"Spring","M",51,"Czech Republic","Leader",FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45733","MAKA08107","MAKA08107-02","MAKA","Makalu",2008,"Spring","M",44,"Czech Republic","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45734","MAKA08108","MAKA08108-01","MAKA","Makalu",2008,"Spring","M",46,"Australia","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45735","MAKA08108","MAKA08108-02","MAKA","Makalu",2008,"Spring","M",41,"Mexico","Climber",FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45736","MAKA08108","MAKA08108-03","MAKA","Makalu",2008,"Spring","M",36,"UK","Climber",FALSE,7800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45737","MAKA08109","MAKA08109-02","MAKA","Makalu",2008,"Spring","M",42,"Belgium","Climber",FALSE,8000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45738","MAKA08109","MAKA08109-01","MAKA","Makalu",2008,"Spring","M",40,"Portugal","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Exposure / frostbite",8400
"45739","MAKA08110","MAKA08110-02","MAKA","Makalu",2008,"Spring","M",36,"Kazakhstan","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45740","MAKA08110","MAKA08110-03","MAKA","Makalu",2008,"Spring","F",38,"Kazakhstan","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45741","MAKA08110","MAKA08110-04","MAKA","Makalu",2008,"Spring","M",27,"Kazakhstan","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45742","MAKA08110","MAKA08110-01","MAKA","Makalu",2008,"Spring","M",34,"Kazakhstan","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45743","MAKA08111","MAKA08111-01","MAKA","Makalu",2008,"Spring","M",46,"Germany","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45744","MAKA08112","MAKA08112-02","MAKA","Makalu",2008,"Spring","M",32,"UK","Climber",FALSE,7500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45745","MAKA08112","MAKA08112-03","MAKA","Makalu",2008,"Spring","M",38,"UK","Climber",FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45746","MAKA08112","MAKA08112-04","MAKA","Makalu",2008,"Spring","M",38,"UK","Climber",FALSE,7500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45747","MAKA08112","MAKA08112-05","MAKA","Makalu",2008,"Spring","M",24,"UK","Climber",FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45748","MAKA08112","MAKA08112-01","MAKA","Makalu",2008,"Spring","M",45,"UK","Leader",FALSE,7900,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45749","MAKA08112","MAKA08112-06","MAKA","Makalu",2008,"Spring","M",34,"UK","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45750","MAKA08112","MAKA08112-07","MAKA","Makalu",2008,"Spring","M",22,"Nepal","H-A Worker",TRUE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45751","MAKA08112","MAKA08112-08","MAKA","Makalu",2008,"Spring","M",27,"Nepal","H-A Worker",TRUE,7900,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45752","MAKA08113","MAKA08113-02","MAKA","Makalu",2008,"Spring","M",31,"UK","Climber",FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45753","MAKA08113","MAKA08113-03","MAKA","Makalu",2008,"Spring","M",45,"UK","Climber",FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45754","MAKA08113","MAKA08113-04","MAKA","Makalu",2008,"Spring","F",27,"UK","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45755","MAKA08113","MAKA08113-05","MAKA","Makalu",2008,"Spring","M",36,"UK","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45756","MAKA08113","MAKA08113-06","MAKA","Makalu",2008,"Spring","F",25,"UK","Climber",FALSE,8000,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45757","MAKA08113","MAKA08113-07","MAKA","Makalu",2008,"Spring","M",44,"UK","Climber",FALSE,8000,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45758","MAKA08113","MAKA08113-08","MAKA","Makalu",2008,"Spring","M",33,"UK","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45759","MAKA08113","MAKA08113-09","MAKA","Makalu",2008,"Spring","F",31,"UK","Climber",FALSE,8250,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45760","MAKA08113","MAKA08113-10","MAKA","Makalu",2008,"Spring","M",37,"UK","Climber",FALSE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45761","MAKA08113","MAKA08113-01","MAKA","Makalu",2008,"Spring","M",39,"UK","Leader",FALSE,8250,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45762","MAKA08113","MAKA08113-11","MAKA","Makalu",2008,"Spring","M",37,"UK","Media Officer",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45763","MAKA08113","MAKA08113-12","MAKA","Makalu",2008,"Spring","M",41,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45764","MAKA08113","MAKA08113-13","MAKA","Makalu",2008,"Spring","M",36,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45765","MAKA08113","MAKA08113-14","MAKA","Makalu",2008,"Spring","M",33,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45766","MAKA08114","MAKA08114-02","MAKA","Makalu",2008,"Spring","M",55,"Japan","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45767","MAKA08114","MAKA08114-03","MAKA","Makalu",2008,"Spring","M",36,"Japan","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45768","MAKA08114","MAKA08114-04","MAKA","Makalu",2008,"Spring","M",59,"Japan","Climber",FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45769","MAKA08114","MAKA08114-05","MAKA","Makalu",2008,"Spring","F",32,"Japan","Climber",FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45770","MAKA08114","MAKA08114-06","MAKA","Makalu",2008,"Spring","M",49,"Japan","Climber",FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45771","MAKA08114","MAKA08114-01","MAKA","Makalu",2008,"Spring","M",66,"Japan","Leader",FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45772","MAKA08114","MAKA08114-07","MAKA","Makalu",2008,"Spring","M",60,"Japan","Climber",FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45773","MAKA08114","MAKA08114-08","MAKA","Makalu",2008,"Spring","M",41,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45774","MAKA08114","MAKA08114-09","MAKA","Makalu",2008,"Spring","M",41,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45775","MAKA08114","MAKA08114-10","MAKA","Makalu",2008,"Spring","M",30,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45776","MAKA08115","MAKA08115-02","MAKA","Makalu",2008,"Spring","M",40,"Hungary","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45777","MAKA08115","MAKA08115-03","MAKA","Makalu",2008,"Spring","M",56,"Hungary","BC Manager",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45778","MAKA08115","MAKA08115-01","MAKA","Makalu",2008,"Spring","M",34,"Hungary","Leader",FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45779","MAKA08115","MAKA08115-04","MAKA","Makalu",2008,"Spring","F",27,"Hungary","Climber",FALSE,8460,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45780","MAKA08116","MAKA08116-01","MAKA","Makalu",2008,"Spring","M",37,"Australia","Leader",FALSE,8450,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,"Exposure / frostbite",8400
"45781","MAKA08116","MAKA08116-02","MAKA","Makalu",2008,"Spring","M",22,"Nepal","H-A Worker",TRUE,8450,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45782","MAKA08117","MAKA08117-01","MAKA","Makalu",2008,"Spring","M",27,"India","Leader",FALSE,6900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45783","MAKA08117","MAKA08117-02","MAKA","Makalu",2008,"Spring","M",26,"Nepal","H-A Worker",TRUE,6900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45784","MAKA08118","MAKA08118-01","MAKA","Makalu",2008,"Spring","F",42,"S Korea","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45785","MAKA08118","MAKA08118-03","MAKA","Makalu",2008,"Spring","M",39,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45786","MAKA08119","MAKA08119-01","MAKA","Makalu",2008,"Spring","M",51,"S Korea","Leader",FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45787","MAKA08119","MAKA08119-02","MAKA","Makalu",2008,"Spring","M",38,"S Korea","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45788","MAKA08119","MAKA08119-03","MAKA","Makalu",2008,"Spring","M",22,"S Korea","Climber",FALSE,7000,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45789","MAKA08119","MAKA08119-04","MAKA","Makalu",2008,"Spring","M",32,"S Korea","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45790","MAKA08119","MAKA08119-05","MAKA","Makalu",2008,"Spring","M",28,"S Korea","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45791","MAKA08119","MAKA08119-06","MAKA","Makalu",2008,"Spring","F",30,"S Korea","Climber",FALSE,6400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45792","MAKA08119","MAKA08119-09","MAKA","Makalu",2008,"Spring","M",26,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45793","MAKA08119","MAKA08119-07","MAKA","Makalu",2008,"Spring","M",25,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45794","MAKA08119","MAKA08119-08","MAKA","Makalu",2008,"Spring","M",27,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45795","MAKA08120","MAKA08120-02","MAKA","Makalu",2008,"Spring","M",36,"Latvia","Climber",FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45796","MAKA08120","MAKA08120-03","MAKA","Makalu",2008,"Spring","F",38,"Latvia","Climber",FALSE,7850,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45797","MAKA08120","MAKA08120-01","MAKA","Makalu",2008,"Spring","M",39,"Latvia","Leader",FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45798","MAKA08120","MAKA08120-04","MAKA","Makalu",2008,"Spring","M",33,"Latvia","Climber",FALSE,7600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45799","MAKA08120","MAKA08120-05","MAKA","Makalu",2008,"Spring","M",56,"Latvia","Climber",FALSE,6740,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45800","MAKA08121","MAKA08121-01","MAKA","Makalu",2008,"Spring","M",48,"France","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45801","MAKA08121","MAKA08121-02","MAKA","Makalu",2008,"Spring","F",41,"France","Climber",FALSE,7850,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"AMS",7850
"45802","MAKA08121","MAKA08121-03","MAKA","Makalu",2008,"Spring","M",35,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45803","MAKA08122","MAKA08122-01","MAKA","Makalu",2008,"Spring","M",49,"UK","Leader",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45804","MAKA08123","MAKA08123-02","MAKA","Makalu",2008,"Spring","M",37,"France","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45805","MAKA08123","MAKA08123-01","MAKA","Makalu",2008,"Spring","M",38,"France","Leader",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45806","MAKA08123","MAKA08123-03","MAKA","Makalu",2008,"Spring","M",36,"France","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45807","MAKA08123","MAKA08123-04","MAKA","Makalu",2008,"Spring","M",64,"France","Climber",FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45808","MAKA08123","MAKA08123-05","MAKA","Makalu",2008,"Spring","M",59,"France","Climber",FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"AMS",6200
"45809","MAKA08123","MAKA08123-06","MAKA","Makalu",2008,"Spring","M",40,"France","Climber",FALSE,6900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45810","MAKA08123","MAKA08123-07","MAKA","Makalu",2008,"Spring","M",46,"France","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45811","MAKA08123","MAKA08123-08","MAKA","Makalu",2008,"Spring","M",37,"France","Climber",FALSE,6900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45812","MAKA08123","MAKA08123-09","MAKA","Makalu",2008,"Spring","M",33,"France","Climber",FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45813","MAKA08123","MAKA08123-10","MAKA","Makalu",2008,"Spring","M",50,"France","Climber",FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45814","MAKA08123","MAKA08123-15","MAKA","Makalu",2008,"Spring","M",36,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45815","MAKA08123","MAKA08123-11","MAKA","Makalu",2008,"Spring","M",33,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,TRUE,TRUE,"AMS",7400,FALSE,NA,NA
"45816","MAKA08123","MAKA08123-13","MAKA","Makalu",2008,"Spring","M",28,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45817","MAKA08123","MAKA08123-12","MAKA","Makalu",2008,"Spring","M",34,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45818","MAKA08123","MAKA08123-16","MAKA","Makalu",2008,"Spring","M",35,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45819","MAKA08124","MAKA08124-05","MAKA","Makalu",2008,"Spring","M",26,"Spain","Climber",FALSE,8150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45820","MAKA08124","MAKA08124-02","MAKA","Makalu",2008,"Spring","F",38,"Spain","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45821","MAKA08124","MAKA08124-03","MAKA","Makalu",2008,"Spring","M",37,"Spain","Climber",FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45822","MAKA08124","MAKA08124-04","MAKA","Makalu",2008,"Spring","M",36,"Spain","Climber",FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45823","MAKA08124","MAKA08124-06","MAKA","Makalu",2008,"Spring","M",48,"Spain","Climber",FALSE,8150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45824","MAKA08124","MAKA08124-07","MAKA","Makalu",2008,"Spring","M",38,"Spain","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45825","MAKA08124","MAKA08124-08","MAKA","Makalu",2008,"Spring","M",52,"Spain","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45826","MAKA08124","MAKA08124-01","MAKA","Makalu",2008,"Spring","M",38,"Spain","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45827","MAKA08124","MAKA08124-09","MAKA","Makalu",2008,"Spring","M",35,"Spain","Climber",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45828","MAKA08124","MAKA08124-10","MAKA","Makalu",2008,"Spring","M",33,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45829","MAKA08125","MAKA08125-02","MAKA","Makalu",2008,"Spring","M",55,"Switzerland","Climber",FALSE,8485,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
"45830","MAKA08125","MAKA08125-01","MAKA","Makalu",2008,"Spring","M",45,"Austria","Leader",FALSE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45831","MAKA08125","MAKA08125-06","MAKA","Makalu",2008,"Spring","M",57,"Switzerland","Climber",FALSE,7800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45832","MAKA08125","MAKA08125-07","MAKA","Makalu",2008,"Spring","M",54,"Switzerland","Climber",FALSE,7700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45833","MAKA08125","MAKA08125-09","MAKA","Makalu",2008,"Spring","M",41,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45834","MAKA08125","MAKA08125-08","MAKA","Makalu",2008,"Spring","M",37,"Nepal","H-A Worker",TRUE,8485,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
