"","expedition_id","peak_id","peak_name","year","season","basecamp_date","highpoint_date","termination_date","termination_reason","highpoint_metres","members","member_deaths","hired_staff","hired_staff_deaths","trekking_agency","climb_success","death_on_exp","height_metres"
"7611","EVER12130","EVER","Everest",2012,"Spring",2012-04-17,2012-04-29,2012-05-31,"Other",8300,2,0,1,0,"Monterosa Treks",0,0,8850
"7612","EVER12126","EVER","Everest",2012,"Spring",2012-05-08,2012-05-28,2012-06-01,"Illness, AMS, exhaustion, or frostbite",8300,2,0,1,0,"Monterosa Treks",0,0,8850
"7613","GAUG11201","GAUG","Gaugiri",2011,"Summer",2011-08-11,2011-08-12,2011-08-13,"Success (main peak)",6110,1,0,2,0,"Glacier Safari Treks",1,0,6110
"7614","JANU12101","JANU","Jannu",2012,"Spring",2012-04-16,2012-05-15,2012-05-20,"Route technically too difficult, lack of experience, strength, or motivation",6200,5,0,3,0,"Nomad Nepal Treks",0,0,7711
"7615","KANG12102","KANG","Kangchenjunga",2012,"Spring",2012-04-20,2012-05-19,2012-05-21,"Illness, AMS, exhaustion, or frostbite",8100,1,0,0,0,"Seven Summit Treks",0,0,8586
"7616","KANG12103","KANG","Kangchenjunga",2012,"Spring",2012-04-19,2012-05-18,NA,"Lack of time",8400,6,0,0,0,"Seven Summit Treks",0,0,8586
"7617","KANG12104","KANG","Kangchenjunga",2012,"Spring",2012-04-19,2012-05-17,2012-05-21,"Success (main peak)",8586,7,0,0,0,"Cho Oyu Trekking",1,0,8586
"7618","LHOT12105","LHOT","Lhotse",2012,"Spring",2012-04-13,2012-05-19,2012-05-22,"Success (main peak)",8516,3,0,1,0,"Seven Summit Treks",1,0,8516
"7619","LHOT12106","LHOT","Lhotse",2012,"Spring",2012-05-12,2012-05-25,2012-05-27,"Success (main peak)",8516,2,0,0,0,"High Altitude Dreams",1,0,8516
"7620","LHOT12107","LHOT","Lhotse",2012,"Spring",2012-04-16,2012-05-24,2012-05-25,"Success (main peak)",8516,1,0,2,0,"Peak Promotion",1,0,8516
"7621","LHOT12108","LHOT","Lhotse",2012,"Spring",2012-04-15,2012-05-19,2012-05-30,"Success (main peak)",8516,3,0,0,0,"High Altitude Dreams",1,0,8516
"7622","LHOT12109","LHOT","Lhotse",2012,"Spring",2012-04-20,2012-05-27,2012-05-29,"Success (main peak)",8516,1,0,0,0,"Asian Trekking",1,0,8516
"7623","LHOT12110","LHOT","Lhotse",2012,"Spring",2012-04-15,2012-05-26,2012-05-28,"Success (main peak)",8516,2,0,2,0,"Himalayan Guides",1,0,8516
"7624","LHOT12111","LHOT","Lhotse",2012,"Spring",2012-04-11,2012-05-19,2012-05-23,"Success (main peak)",8516,5,1,0,0,"Langtang Ri Trekking",1,1,8516
"7625","LHOT12112","LHOT","Lhotse",2012,"Spring",2012-04-20,2012-04-27,2012-05-21,"Other",7150,1,0,0,0,"Asian Trekking",0,0,8516
"7626","LHOT12114","LHOT","Lhotse",2012,"Spring",2012-04-21,2012-05-07,2012-05-13,"Other",6500,1,0,1,0,"Thamserku Trekking",0,0,8516
"7627","LHOT12115","LHOT","Lhotse",2012,"Spring",2012-04-06,2012-05-25,2012-05-28,"Success (main peak)",8516,7,0,5,0,"Himalaya Expeditions",1,0,8516
"7628","LHOT12116","LHOT","Lhotse",2012,"Spring",2012-04-17,2012-05-20,2012-05-23,"Success (main peak)",8516,10,0,2,0,"Everest Parivar",1,0,8516
"7629","LHOT12117","LHOT","Lhotse",2012,"Spring",2012-04-22,2012-04-23,2012-05-07,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5267,10,0,0,0,"Mountain Experience",0,0,8516
"7630","LHOT12118","LHOT","Lhotse",2012,"Spring",2012-04-15,2012-05-25,2012-05-28,"Success (main peak)",8516,2,0,1,0,"Explore Himalaya",1,0,8516
"7631","LHOT12119","LHOT","Lhotse",2012,"Spring",2012-04-12,2012-05-18,2012-05-20,"Illness, AMS, exhaustion, or frostbite",7600,1,0,0,0,"Seven Summit Treks",0,0,8516
"7632","LHOT12120","LHOT","Lhotse",2012,"Spring",2012-05-16,2012-05-19,2012-05-26,"Illness, AMS, exhaustion, or frostbite",8250,1,0,0,0,"Prestige Adventure",0,0,8516
"7633","MAKA12101","MAKA","Makalu",2012,"Spring",2012-04-14,2012-05-11,2012-05-13,"Success (main peak)",8485,3,0,3,0,"Mountain Experience",1,0,8485
"7634","MAKA12103","MAKA","Makalu",2012,"Spring",2012-04-19,2012-05-09,2012-05-13,"Illness, AMS, exhaustion, or frostbite",8440,4,0,2,0,"Prestige Adventure",0,0,8485
"7635","MAKA12102","MAKA","Makalu",2012,"Spring",2012-04-16,2012-05-10,2012-05-13,"Lack of time",8420,1,0,1,0,"Seven Summit Treks",0,0,8485
"7636","MANA12103","MANA","Manaslu",2012,"Spring",2012-04-14,2012-05-11,2012-05-13,"Success (main peak)",8163,2,0,0,0,"Prestige Adventure",1,0,8163
"7637","MANA12105","MANA","Manaslu",2012,"Spring",2012-04-16,2012-05-11,2012-05-13,"Success (subpeak)",8125,1,0,1,0,"Su-Swagatam Treks",1,0,8163
"7638","MANA12106","MANA","Manaslu",2012,"Spring",2012-04-25,2012-05-09,2012-05-19,"Bad weather (storms, high winds)",6840,5,0,1,0,"Thamserku Trekking",0,0,8163
"7639","MANA12108","MANA","Manaslu",2012,"Spring",2012-04-20,2012-05-11,2012-05-13,"Bad weather (storms, high winds)",7100,2,0,1,0,"Mountain Treks",0,0,8163
"7640","MANA12109","MANA","Manaslu",2012,"Spring",2012-04-17,2012-05-10,2012-05-13,"Success (main peak)",8163,2,1,1,0,"Seven Summit Treks",1,1,8163
"7641","MANA12110","MANA","Manaslu",2012,"Spring",2012-04-18,2012-05-10,2012-05-13,"Success (main peak)",8163,1,0,0,0,"Seven Summit Treks",1,0,8163
"7642","MANA12111","MANA","Manaslu",2012,"Spring",2012-04-17,2012-05-11,NA,"Success (main peak)",8163,6,0,8,0,"Himalayan Guides",1,0,8163
"7643","MANA12112","MANA","Manaslu",2012,"Spring",2012-04-21,2012-05-10,2012-05-14,"Illness, AMS, exhaustion, or frostbite",7875,1,0,1,0,"Cho Oyu Trekking",0,0,8163
"7644","MANA12113","MANA","Manaslu",2012,"Spring",2012-04-27,2012-05-11,2012-05-13,"Success (main peak)",8163,8,0,0,0,"Prestige Adventure",1,0,8163
"7645","MANA12107","MANA","Manaslu",2012,"Spring",2012-04-17,2012-05-17,2012-05-19,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7600,8,0,0,0,"Seven Summit Treks",0,0,8163
"7646","MANA12104","MANA","Manaslu",2012,"Spring",2012-04-09,2012-04-27,2012-05-02,"Bad weather (storms, high winds)",6300,3,0,1,0,"Lhakpa Chhiri",0,0,8163
"7647","NUPT12101","NUPT","Nuptse",2012,"Spring",2012-04-18,2012-05-17,2012-05-19,"Success (main peak)",7864,3,0,0,0,"Thamserku Trekking",1,0,7864
"7648","NUPT12102","NUPT","Nuptse",2012,"Spring",2012-04-23,NA,2012-05-07,"Did not attempt climb",NA,7,0,0,0,"Mountain Experience",0,0,7864
"7649","SHEY12201","SHEY","Shey Shikhar",2012,"Summer",2012-06-17,2012-06-25,2012-06-28,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5700,4,0,3,0,"Bochi Bochi Treks",0,0,6139
"7650","CHOY12109","CHOY","Cho Oyu",2012,"Spring",NA,2012-05-06,NA,"Bad weather (storms, high winds)",8100,3,0,1,0,"Himalayan Glacier Trekking",0,0,8188
"7651","CHOY12104","CHOY","Cho Oyu",2012,"Spring",2012-04-22,2012-05-07,2012-05-12,"Success (main peak)",8188,2,0,0,0,"Arun Treks",1,0,8188
"7652","LHOT12121","LHOT","Lhotse",2012,"Spring",2012-04-01,2012-05-26,2012-05-28,"Success (main peak)",8516,3,0,0,0,"Sherpa Shangri-La Trekking",1,0,8516
"7653","LHOT12122","LHOT","Lhotse",2012,"Spring",2012-04-05,2012-05-25,2012-05-28,"Success (subpeak)",8516,1,0,1,0,"Prestige Adventure",1,0,8516
"7654","LHOT12123","LHOT","Lhotse",2012,"Spring",2012-04-13,2012-05-21,2012-05-23,"Success (main peak)",8516,3,0,0,0,"Sherpa Shangri-La Trekking",1,0,8516
"7655","EVER12101","EVER","Everest",2012,"Spring",2012-04-13,2012-05-19,2012-05-29,"Success (main peak)",8850,16,1,19,0,"Asian Trekking",1,1,8850
"7656","CHOP11301","CHOP","Cho Polu",2011,"Autumn",2011-11-17,2011-11-21,2011-11-22,"Success (main peak)",6700,2,0,0,0,NA,1,0,6700
"7657","EVER12103","EVER","Everest",2012,"Spring",2012-04-17,2012-05-26,2012-05-28,"Success (main peak)",8850,12,0,11,0,"Asian Trekking",1,0,8850
"7658","EVER12122","EVER","Everest",2012,"Spring",2012-04-28,2012-05-25,2012-05-29,"Accident (death or serious injury)",8445,1,0,1,0,"Asian Trekking",0,0,8850
"7659","LHOT12124","LHOT","Lhotse",2012,"Spring",2012-04-09,2012-05-27,2012-05-28,"Success (main peak)",8516,4,0,2,0,"Beyul Adventure",1,0,8516
"7660","EVER12102","EVER","Everest",2012,"Spring",2012-04-13,2012-05-19,2012-05-28,"Success (main peak)",8850,11,0,11,0,"Asian Trekking",1,0,8850
"7661","ANN412302","ANN4","Annapurna IV",2012,"Autumn",2012-09-13,NA,2012-09-13,"Did not attempt climb",NA,2,0,0,0,"Himland Adventure",0,0,7525
"7662","HIML12301","HIML","Himlung Himal",2012,"Autumn",2012-09-10,2012-09-12,2012-09-16,"Bad weather (storms, high winds)",5200,2,0,2,0,"Matterhorn Treks",0,0,7126
"7663","MAKA12301","MAKA","Makalu",2012,"Autumn",2012-09-07,2012-09-28,2012-10-09,"Bad weather (storms, high winds)",7900,8,0,4,0,"Active Holiday Nepal Treks",0,0,8485
"7664","MANA12309","MANA","Manaslu",2012,"Autumn",2012-09-09,2012-09-30,2012-10-04,"Success (main peak)",8163,8,0,5,0,"Cosmo Treks",1,0,8163
"7665","MANA12301","MANA","Manaslu",2012,"Autumn",NA,NA,NA,"Did not reach base camp",NA,1,0,0,0,"Prestige Adventure",0,0,8163
"7666","MANA12302","MANA","Manaslu",2012,"Autumn",2012-09-12,2012-09-22,2012-09-23,"Accident (death or serious injury)",6730,14,1,6,0,"Thamserku Trekking",0,1,8163
"7667","MANA12303","MANA","Manaslu",2012,"Autumn",2012-09-14,2012-09-21,2012-09-28,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800,4,0,3,0,"Summit Nepal Trekking",0,0,8163
"7668","MANA12304","MANA","Manaslu",2012,"Autumn",2012-09-05,2012-09-23,2012-09-25,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6580,11,0,7,0,"Beyul Adventure",0,0,8163
"7669","MANA12305","MANA","Manaslu",2012,"Autumn",2012-09-11,2012-09-23,2012-09-26,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6500,5,0,4,0,"Sherpa Shangri-La Trekking",0,0,8163
"7670","MANA12307","MANA","Manaslu",2012,"Autumn",2012-09-14,2012-09-27,2012-09-30,"Lack of time",6100,4,0,0,0,"Mountain Experience",0,0,8163
"7671","MANA12308","MANA","Manaslu",2012,"Autumn",2012-09-14,2012-09-23,2012-09-28,"Lack (or loss) of supplies or equipment",6400,3,0,2,0,"Mountain Treks",0,0,8163
"7672","MANA12310","MANA","Manaslu",2012,"Autumn",2012-09-11,2012-09-29,2012-10-02,"Illness, AMS, exhaustion, or frostbite",8015,1,0,0,0,"Cosmo Treks",0,0,8163
"7673","MANA12306","MANA","Manaslu",2012,"Autumn",2012-09-13,2012-09-22,2012-09-30,"Lack (or loss) of supplies or equipment",6500,1,0,2,0,"Asian Trekking",0,0,8163
"7674","AMAD11354","AMAD","Ama Dablam",2011,"Autumn",2011-10-21,2011-11-01,2011-11-04,"Success (main peak)",6814,2,0,0,0,"Prestige Adventure",1,0,6814
"7675","MANA12311","MANA","Manaslu",2012,"Autumn",2012-09-18,2012-09-28,2012-10-12,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600,3,0,0,0,"Third Pole Trekking",0,0,8163
"7676","AMAD11349","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-09,NA,"Success (main peak)",6814,2,0,0,0,"Monterosa Treks",1,0,6814
"7677","AMAD11325","AMAD","Ama Dablam",2011,"Autumn",2011-10-28,2011-11-10,2011-11-13,"Success (main peak)",6814,2,0,0,0,"Thamserku Trekking",1,0,6814
"7678","AMAD11326","AMAD","Ama Dablam",2011,"Autumn",2011-11-01,2011-11-05,2011-11-08,"Success (main peak)",6814,3,0,0,0,"Cho Oyu Trekking",1,0,6814
"7679","AMAD11337","AMAD","Ama Dablam",2011,"Autumn",2011-10-28,2011-11-04,2011-11-05,"Success (main peak)",6814,5,0,0,0,"International Sherpa Adventure",1,0,6814
"7680","AMAD11350","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-06,NA,"Success (main peak)",6814,3,0,3,0,"Numbur Himal Treks",1,0,6814
"7681","AMAD11327","AMAD","Ama Dablam",2011,"Autumn",2011-11-12,2011-11-15,2011-11-18,"Success (main peak)",6814,6,0,5,0,"Asian Trekking",1,0,6814
"7682","AMAD11328","AMAD","Ama Dablam",2011,"Autumn",2011-10-28,2011-11-05,2011-11-08,"Success (main peak)",6814,2,0,0,0,"Monterosa Treks",1,0,6814
"7683","AMAD11329","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-07,NA,"Success (main peak)",6814,4,0,3,0,"Himalayan Mountain Guides",1,0,6814
"7684","CHOY11329","CHOY","Cho Oyu",2011,"Autumn",2011-09-19,2011-10-01,2011-10-04,"Illness, AMS, exhaustion, or frostbite",8060,2,0,0,0,"Sherpa Adventure Travel",0,0,8188
"7685","CHOY11341","CHOY","Cho Oyu",2011,"Autumn",2011-09-11,2011-10-01,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8000,6,0,1,0,"Thamserku Trekking",0,0,8188
"7686","CHOY11333","CHOY","Cho Oyu",2011,"Autumn",2011-09-03,2011-10-01,2011-10-04,"Illness, AMS, exhaustion, or frostbite",8050,1,0,0,0,"Prestige Adventure",0,0,8188
"7687","CHOY11343","CHOY","Cho Oyu",2011,"Autumn",NA,NA,NA,"Unknown",NA,1,0,0,0,"Prestige Adventure",0,0,8188
"7688","CHOY11335","CHOY","Cho Oyu",2011,"Autumn",NA,2011-09-10,NA,"Illness, AMS, exhaustion, or frostbite",6430,2,0,0,0,"Prestige Adventure",0,0,8188
"7689","CHOY11336","CHOY","Cho Oyu",2011,"Autumn",2011-09-12,2011-09-23,2011-09-30,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700,2,0,1,0,"Thamserku Trekking",0,0,8188
"7690","CHOY11308","CHOY","Cho Oyu",2011,"Autumn",2011-09-10,2011-10-03,2011-10-09,"Bad weather (storms, high winds)",7500,6,0,0,0,"Thamserku Trekking",0,0,8188
"7691","LHOT12125","LHOT","Lhotse",2012,"Spring",2012-04-14,2012-05-25,2012-05-28,"Success (main peak)",8516,3,0,3,0,"Loben Expeditions",1,0,8516
"7692","AMAD11330","AMAD","Ama Dablam",2011,"Autumn",2011-10-18,2011-10-25,2011-10-26,"Success (main peak)",6814,2,0,0,0,"Sherpa Shangri-La Trekking",1,0,6814
"7693","BHRI11301","BHRI","Bhrikuti",2011,"Autumn",2011-09-29,2011-09-30,2011-10-01,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,4,0,2,0,"Glacier Safari Treks",0,0,6476
"7694","DHA112301","DHA1","Dhaulagiri I",2012,"Autumn",2012-09-11,2012-10-01,2012-10-11,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7580,6,0,6,0,"Thamserku Trekking",0,0,8167
"7695","MANA12312","MANA","Manaslu",2012,"Autumn",2012-09-14,2012-09-30,2012-10-05,"Success (main peak)",8163,1,0,0,0,"Prestige Adventure",1,0,8163
"7696","CHOY11310","CHOY","Cho Oyu",2011,"Autumn",2011-09-05,2011-10-01,2011-10-04,"Success (main peak)",8188,9,0,5,0,"Summit Nepal Trekking",1,0,8188
"7697","CHOY11313","CHOY","Cho Oyu",2011,"Autumn",2011-09-03,2011-10-01,2011-10-04,"Success (main peak)",8188,5,0,3,0,"Himalayan Guides",1,0,8188
"7698","EVER11303","EVER","Everest",2011,"Autumn",2011-09-07,2011-10-03,2011-10-16,"Lack (or loss) of supplies or equipment",7800,3,0,0,0,"Bochi Bochi Treks",0,0,8850
"7699","PUMO11301","PUMO","Pumori",2011,"Autumn",2011-09-21,2011-10-08,2011-10-10,"Success (main peak)",7138,8,0,4,0,"Adventure Extreme",1,0,7138
"7700","PUMO11302","PUMO","Pumori",2011,"Autumn",2011-10-08,2011-10-15,2011-10-17,"Route technically too difficult, lack of experience, strength, or motivation",6950,3,0,0,0,"Snowy Horizon Treks",0,0,7138
"7701","PUMO11303","PUMO","Pumori",2011,"Autumn",2011-10-22,2011-10-27,2011-10-31,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5900,2,0,0,0,"Khumbi-ila Mt. & Trekking",0,0,7138
"7702","SAMD11301","SAMD","Samdo",2011,"Autumn",NA,NA,NA,"Did not attempt climb",NA,15,0,0,0,"Thamserku Trekking",0,0,6335
"7703","MANA12313","MANA","Manaslu",2012,"Autumn",2012-09-09,2012-09-22,2012-09-26,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,1,0,1,0,"Rolwaling Excursion",0,0,8163
"7704","MANA12314","MANA","Manaslu",2012,"Autumn",2012-09-07,2012-09-30,2012-10-02,"Success (main peak)",8163,4,0,0,0,"Cho Oyu Trekking",1,0,8163
"7705","HIML11301","HIML","Himlung Himal",2011,"Autumn",NA,NA,NA,"Unknown",NA,12,0,7,0,"Arun Treks",0,0,7126
"7706","CHOY93316","CHOY","Cho Oyu",1993,"Autumn",1993-09-10,1993-09-18,1993-09-19,"Success (main peak)",8188,1,0,0,0,"None",1,0,8188
"7707","AMAD11332","AMAD","Ama Dablam",2011,"Autumn",2011-10-25,2011-11-01,2011-11-03,"Success (main peak)",6814,3,0,2,0,"Himalayan Guides",1,0,6814
"7708","AMAD11333","AMAD","Ama Dablam",2011,"Autumn",2011-10-29,2011-11-09,2011-11-11,"Success (main peak)",6814,5,0,1,0,"Prem Gurung (Himalayan Guides permit)",1,0,6814
"7709","AMAD11334","AMAD","Ama Dablam",2011,"Autumn",2011-10-16,2011-10-22,NA,"Success (main peak)",6814,12,0,0,0,"7 Summits Adventure",1,0,6814
"7710","PUMO11304","PUMO","Pumori",2011,"Autumn",2011-09-30,2011-10-14,2011-10-15,"Success (main peak)",7138,4,0,0,0,"7 Summits Adventure",1,0,7138
"7711","AMAD11335","AMAD","Ama Dablam",2011,"Autumn",2011-11-16,2011-11-23,2011-11-26,"Success (main peak)",6814,5,0,4,0,"Himalayan Guides",1,0,6814
"7712","KOJI11201","KOJI","Kojichuwa Chuli",2011,"Summer",2011-06-25,2011-07-03,2011-07-04,"Success (subpeak)",6159,4,0,3,0,"Bochi Bochi Treks",1,0,6439
"7713","EVER12177","EVER","Everest",2012,"Spring",NA,2012-05-21,NA,"Lack (or loss) of supplies or equipment",8300,1,0,0,0,"Monterosa Treks",0,0,8850
"7714","EVER12178","EVER","Everest",2012,"Spring",NA,2012-05-20,NA,"Success (main peak)",8850,1,1,0,0,"Monterosa Treks",1,1,8850
"7715","EVER12179","EVER","Everest",2012,"Spring",NA,2012-05-20,NA,"Success (main peak)",8850,1,1,1,0,"Himalayan Guides",1,1,8850
"7716","EVER12180","EVER","Everest",2012,"Spring",NA,2012-05-19,NA,"Success (main peak)",8850,4,1,0,0,"Mountain Experience",1,1,8850
"7717","EVER12181","EVER","Everest",2012,"Spring",2012-04-15,2012-05-19,NA,"Success (main peak)",8850,2,0,1,0,"World Summit Explorer",1,0,8850
"7718","EVER12182","EVER","Everest",2012,"Spring",2012-04-15,2012-05-19,NA,"Success (main peak)",8850,1,0,2,0,"World Summit Explorer",1,0,8850
"7719","EVER12183","EVER","Everest",2012,"Spring",2012-04-06,2012-05-19,2012-05-25,"Success (main peak)",8850,4,0,3,0,"Himalayan Windhorse Adventure",1,0,8850
"7720","EVER12184","EVER","Everest",2012,"Spring",2012-04-06,2012-05-19,NA,"Success (main peak)",8850,2,0,2,0,"High Altitude Dreams?",1,0,8850
"7721","EVER12185","EVER","Everest",2012,"Spring",NA,2012-05-25,NA,"Success (main peak)",8850,1,0,2,0,"Numbur Himal Treks",1,0,8850
"7722","EVER12186","EVER","Everest",2012,"Spring",NA,2012-05-19,NA,"Success (main peak)",8850,1,0,4,0,"Seven Summit Treks",1,0,8850
"7723","MAKA12104","MAKA","Makalu",2012,"Spring",2012-04-30,2012-05-10,2012-05-13,"Success (main peak)",8485,1,0,2,0,"Seven Summit Treks",1,0,8485
"7724","LHOT12126","LHOT","Lhotse",2012,"Spring",2012-04-27,2012-05-19,2012-05-21,"Success (main peak)",8516,2,0,3,0,"Seven Summit Treks",1,0,8516
"7725","ANN112113","ANN1","Annapurna I",2012,"Spring",NA,2012-04-20,NA,"Success (main peak)",8091,1,0,1,0,"Seven Summit Treks",1,0,8091
"7726","EVER12187","EVER","Everest",2012,"Spring",2012-04-19,2012-05-01,2012-05-11,"Illness, AMS, exhaustion, or frostbite",6200,1,0,2,0,"Bochi Bochi Treks",0,0,8850
"7727","AMAD11338","AMAD","Ama Dablam",2011,"Autumn",2011-11-09,2011-11-12,2011-11-15,"Success (main peak)",6814,7,0,4,0,"Himalayan Guides",1,0,6814
"7728","AMAD11351","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-07,NA,"Success (main peak)",6814,1,0,1,0,"Himalayan Guides",1,0,6814
"7729","AMAD11352","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-17,NA,"Success (main peak)",6814,5,0,2,0,"Himalayan Guides",1,0,6814
"7730","AMAD11353","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-03,NA,"Success (main peak)",6814,5,0,4,0,"Tseringma Treks?",1,0,6814
"7731","AMAD11336","AMAD","Ama Dablam",2011,"Autumn",2011-10-23,2011-10-30,2011-11-01,"Success (main peak)",6814,5,0,3,0,"Himalayan Guides",1,0,6814
"7732","AMAD11355","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-18,NA,"Success (main peak)",6814,3,0,0,0,"Himalayan Guides?",1,0,6814
"7733","AMAD11356","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-18,NA,"Success (main peak)",6814,2,0,0,0,"Himalayan Guides?",1,0,6814
"7734","BARU11306","BARU","Baruntse",2011,"Autumn",2011-10-24,2011-10-28,2011-10-30,"Success (main peak)",7152,2,0,2,0,"Seven Summit Treks",1,0,7152
"7735","PUTH11301","PUTH","Putha Hiunchuli",2011,"Autumn",NA,2011-10-29,NA,"Success (main peak)",7246,2,0,1,0,NA,1,0,7246
"7736","AMAD11357","AMAD","Ama Dablam",2011,"Autumn",2011-10-08,2011-10-19,2011-10-21,"Success (main peak)",6814,1,0,0,0,"Prestige Adventure",1,0,6814
"7737","AMAD11358","AMAD","Ama Dablam",2011,"Autumn",NA,NA,NA,"Accident (death or serious injury)",NA,5,1,0,0,"Himalayan Guides",0,1,6814
"7738","AMAD11347","AMAD","Ama Dablam",2011,"Autumn",2011-10-10,2011-10-18,2011-10-20,"Success (main peak)",6814,2,0,1,0,"Yatri Trekking",1,0,6814
"7739","AMAD11341","AMAD","Ama Dablam",2011,"Autumn",2011-10-15,2011-10-19,2011-10-22,"Success (main peak)",6814,2,0,0,0,"Royal Orchid Treks",1,0,6814
"7740","CHAK11301","CHAK","Chako",2011,"Autumn",NA,2011-10-19,NA,"Success (main peak)",6704,7,1,1,0,"First Environmental Trekking",1,1,6704
"7741","KANG12105","KANG","Kangchenjunga",2012,"Spring",2012-04-14,2012-05-19,2012-05-21,"Lack (or loss) of supplies or equipment",8200,1,0,4,0,"Peak XV Treks",0,0,8586
"7742","AMAD11348","AMAD","Ama Dablam",2011,"Autumn",2011-10-30,2011-11-11,2011-11-13,"Success (main peak)",6814,11,0,6,0,"Mountain Experience",1,0,6814
"7743","PUMO11305","PUMO","Pumori",2011,"Autumn",2011-10-13,2011-10-26,2011-10-27,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6250,15,0,3,0,"Senge Treks & Expeditions",0,0,7138
"7744","PUMO11306","PUMO","Pumori",2011,"Autumn",NA,2011-10-19,2011-10-22,"Success (main peak)",7138,5,0,0,0,"Everest Adventure",1,0,7138
"7745","PUMO11307","PUMO","Pumori",2011,"Autumn",NA,2011-11-01,NA,"Success (main peak)",7138,7,0,0,0,"Sherpa Adventure Travel",1,0,7138
"7746","AMAD11324","AMAD","Ama Dablam",2011,"Autumn",2011-10-14,2011-10-25,2011-10-30,"Success (main peak)",6814,11,0,2,0,"Thamserku Trekking",1,0,6814
"7747","AMAD11364","AMAD","Ama Dablam",2011,"Autumn",2011-10-06,2011-10-18,2011-10-20,"Success (main peak)",6814,8,0,5,0,"Active Holiday Nepal Treks",1,0,6814
"7748","AMAD11346","AMAD","Ama Dablam",2011,"Autumn",2011-11-15,2011-11-17,2011-11-19,"Success (main peak)",6814,1,0,0,0,"Himalayan Guides",1,0,6814
"7749","AMAD11366","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-18,NA,"Success (main peak)",6814,13,0,5,0,"Himalayan Guides",1,0,6814
"7750","PUTH11302","PUTH","Putha Hiunchuli",2011,"Autumn",2011-10-10,2011-10-20,2011-10-24,"Success (main peak)",7246,13,0,3,0,"Thamserku Trekking",1,0,7246
"7751","AMAD11367","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-25,NA,"Success (main peak)",6814,2,0,1,0,"Himalayan Ecstasy Treks",1,0,6814
"7752","AMAD11368","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-25,NA,"Success (main peak)",6814,6,0,3,0,"Himalayan Ecstasy Treks",1,0,6814
"7753","AMAD10343","AMAD","Ama Dablam",2010,"Autumn",NA,2010-11-17,NA,"Success (main peak)",6814,2,0,0,0,NA,1,0,6814
"7754","AMAD10344","AMAD","Ama Dablam",2010,"Autumn",2010-11-07,2010-11-11,2010-11-17,"Success (main peak)",6814,4,0,5,0,"High Himalayan Adventure",1,0,6814
"7755","AMAD10345","AMAD","Ama Dablam",2010,"Autumn",NA,2010-11-03,NA,"Success (main peak)",6814,1,0,0,0,"Prestige Adventure?",1,0,6814
"7756","AMAD10346","AMAD","Ama Dablam",2010,"Autumn",NA,2010-11-01,NA,"Success (main peak)",6814,4,0,0,0,"Tseringma Treks",1,0,6814
"7757","PUTH10306","PUTH","Putha Hiunchuli",2010,"Autumn",NA,2010-10-24,NA,"Success (main peak)",7246,10,0,1,0,"Thamserku Trekking",1,0,7246
"7758","AMAD11369","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-13,NA,"Success (main peak)",6814,1,0,0,0,"Asian Trekking",1,0,6814
"7759","MERR11301","MERR","Merra",2011,"Autumn",NA,2011-11-22,NA,"Success (main peak)",6334,2,0,0,0,"Churen Himal Treks",1,0,6334
"7760","AMAD11370","AMAD","Ama Dablam",2011,"Autumn",NA,2011-10-20,NA,"Success (main peak)",6814,4,0,4,0,"Pike Peak Trekking",1,0,6814
"7761","PUTH11304","PUTH","Putha Hiunchuli",2011,"Autumn",NA,2011-10-22,NA,"Success (main peak)",7246,11,0,3,0,"Khumbu Shangri-La Nepal",1,0,7246
"7762","PUTH11303","PUTH","Putha Hiunchuli",2011,"Autumn",2011-10-21,2011-10-29,2011-11-02,"Success (main peak)",7246,4,0,4,0,"Summit Nepal Trekking",1,0,7246
"7763","HIML11302","HIML","Himlung Himal",2011,"Autumn",NA,2011-10-27,NA,"Success (main peak)",7126,13,0,2,0,"Multi Adventure",1,0,7126
